RaceID,Name,Time,Gender,Age_Lower,Age_Upper,Shoes
BS18,Emmanuel Gomez,10515,M,25,34,
BS18,Luke Warren,10488,M,25,34,Saucony Freedom ISO
BS18,Jeffrey Browne,10518,M,40,44,
BS18,Daniel Forward,10524,M,18,39,
BS18,Randall Adams,10524,M,35,39,
BS18,Cory Bourg,10524,M,35,39,
BS18,Michael Angrove,10525,M,25,34,
BS18,Richard Szeliga,10523,M,25,34,
BS18,Joshua Matte,10482,M,18,39,New Balance 1400v5
BS18,Conan Kelly,10477,M,35,39,
BS18,Kevin Dempsey,10498,M,18,39,
BS18,John Mcelroy,10525,M,40,44,HOKA ONE ONE Tracer 2
BS18,Tyler Gehrs,10532,M,25,34,Saucony Kinvara 8
BS18,Fabricius Madruga,10532,M,40,44,Nike Vaporfly
BS18,Jincheng Zheng,10533,M,35,39,
BS18,Andrew Jakubowitch,10505,M,35,39,adidas Boston 6
BS18,Evan Doyle,10540,M,18,39,
BS18,Carly Gill,10538,F,25,34,Nike VaporFly 4%
BS18,Yannick Bernard,10538,M,25,34,
BS18,Douglas Baker,10540,M,18,39,Saucony Guide 9
BS18,Matthew Jungers,10488,M,25,34,
BS18,Nicholas Grala,10543,M,25,34,
BS18,David Bernstein,10526,M,25,34,Nike VaporFly 4%
BS18,Ethan Burke,10545,M,18,39,
BS18,Jarrett Sanders,10547,M,25,34,
BS18,Thomas Shanabruch,10546,M,40,44,
BS18,Brent Hardy,10535,M,18,39,Saucony A6
BS18,Owen Bradley,10547,M,35,39,Saucony Freedom
BS18,Maxime Petazzoni,10552,M,25,34,adidas adios boost 3
BS18,Nick Bias,10548,M,35,39,Nike Lunaracer 4
BS18,Ryan Mccartney,10545,M,25,34,Saucony Liberty
BS18,Daniel Haughton,10544,M,25,34,Nike Zoom Fly
BS18,Patrick Hughes,10555,M,25,34,Nike Zoom Flyknit Streak 6
BS18,Joe Kane,10557,M,18,39,
BS18,Gregory Grosicki,10549,M,25,34,HOKA ONE ONE Clifton 4
BS18,Thomas Jeschke,10557,M,18,39,
BS18,Danny Dvinov,10559,M,35,39,On Cloud
BS18,Stephen Maturen,10558,M,25,34,Nike Epic React BBB
BS18,David Tran,10546,M,35,39,adidas adizero adios
BS18,Gregory Jizmagian,10560,M,35,39,adidas Adizero Adios 3
BS18,Justin Creps,10561,M,25,34,Nike zoom vaporfly 4%
BS18,Grover Brown,10560,M,25,34,
BS18,Aaron Coe,10563,M,18,39,Nike Vaporfly
BS18,David Michalik,10511,M,18,39,
BS18,Scot Ursum,10560,M,50,54,ASICS 2000 4 (1)
BS18,Regina Prochazkova,10562,F,25,34,
BS18,Drew Wittig,10570,M,25,34,HOKA ONE ONE Clifton 4
BS18,Pascal Marmier,10561,M,40,44,
BS18,Nick Tustison,10572,M,40,44,
BS18,Guy Love,10571,M,25,34,
BS18,Humphrey Chau,10567,M,35,39,
BS18,Kevin Horton,10593,M,25,34,
BS18,Anthony Coluccio,10563,M,25,34,Nike VaporFly 4%
BS18,Ian Terpin,10577,M,18,39,
BS18,Todd Prokop,10581,M,35,39,ASICS Hyper Speed 7
BS18,Guled Jama,10573,M,25,34,
BS18,Meng Ting Chung,10568,M,25,34,
BS18,Jj Grinvalds,10583,M,18,39,adidas Adios Boost III
BS18,Christopher Porst,10580,M,35,39,Brooks Launch
BS18,Justin Gagliardi,10586,M,18,39,
BS18,Caleb Boyd,10584,M,35,39,On Cloudflow
BS18,Corey Werner,10586,M,25,34,
BS18,Gregory King,10592,M,18,39,
BS18,Alfonso Delgado,10588,M,35,39,
BS18,Robert Frewen,10588,M,25,34,
BS18,Kevin Horton,10593,M,25,34,ASICS Gel Kayano 20
BS18,Matthew Hammersmith,10540,M,25,34,
BS18,Karen Bertasso,10588,F,18,39,Skechers Mebspeed4
BS18,Elena Kidd,10588,F,18,39,
BS18,Philipp Bocking,10586,M,25,34,adidas Adizero Sub2
BS18,Daniel File,10596,M,18,39,
BS18,Gregory Jizmagian,10560,M,35,39,Saucony Kinvara 9
BS18,James Miller,10553,M,35,39,
BS18,Declan Healey,10596,M,18,39,New Balance Vazee Pace v2
BS18,Gonzalo Reviriego,10598,M,18,39,New Balance 1500v3 Blue
BS18,David Rose,10562,M,20,24,
BS18,Ryan Olson,10590,M,18,39,
BS18,Ross Henry,10590,M,18,39,
BS18,Jason Ming,10600,M,35,39,Saucony kinvara 7
BS18,Jason West,10556,M,35,39,HOKA ONE ONE Mach
BS18,Keira D'Amato,10604,F,35,39,Nike vapor fly 4%
BS18,Kenneth Ringled,10605,M,35,39,Altra Boston Escalante Rcers
BS18,Joe Heikes,10603,M,50,54,
BS18,Alexandra Hynes,10605,F,18,39,
BS18,Juan Fernandez Ramos,10609,M,25,34,
BS18,Alex Schneider,10614,M,25,34,Saucony Kinvara Royal Blue/Wh/Green
BS18,Yu Zhang,10613,M,35,39,
BS18,Gabriel Hendry,10615,M,35,39,
BS18,Patrick Lannen,10556,M,35,39,
BS18,Christopher Porst,10580,M,25,34,ASICS Nimbus 17 Green Machine 2
BS18,Dustin Quigley,10621,M,25,34,
BS18,Lyle Stauffer,10617,M,35,39,
BS18,Doug Fernandez,10621,M,55,59,Brooks Levitate
BS18,Bryan Russell,10618,M,35,39,
BS18,Tim Glickman,10623,M,25,34,
BS18,David Zeisler,10624,M,45,49,New Balance Zante #4 Blue Boston Beauties
BS18,Virgil Bretz,10618,M,45,49,Newton Motion V
BS18,David Williamson,10624,M,50,54,
BS18,Brendan Morrow-Jones,10620,M,18,39,Nike Zoom Streak 6
BS18,H̩ctor Aranda,10621,M,25,34,
BS18,Michael Madison,10624,M,18,39,
BS18,Paul Beckers,10627,M,25,34,Mizuno Wave Sayonara 3
BS18,Stephen Gabris,10627,M,18,39,New Balance 1400 V5
BS18,Chris Dedert,10606,M,25,34,Saucony Kinavara 4
BS18,David Harkin,10626,M,45,49,
BS18,Renato Del Vecchio,10628,M,35,39,
BS18,Benjamin Paynter,10626,M,18,39,Nike wildhorse
BS18,Rodrigo Acevedo Gutierrez,10615,M,25,34,Nike Lunarepic flyknit green
BS18,Graham Merfield,10631,M,55,59,
BS18,Robin Lavin,10626,M,35,39,ASICS Gel Nimbus 18
BS18,Jimmy Lepage,10630,M,18,39,
BS18,Kyle Schroeder,10631,M,35,39,
BS18,Patrick Karelis,10614,M,18,39,Brooks Adrenaline GTS
BS18,Devin Rourke,10635,M,25,34,adidas Boston- R
BS18,Alex Ho,10639,M,35,39,New Balance Zante 3
BS18,David Gordon,10638,M,35,39,Nike Zoom Streak - Black
BS18,Victor Kim,10642,M,20,24,Nike Pegasus 33
BS18,Marian Kamendy,10639,M,45,49,Inov-8 Trailtalon 275
BS18,Richard Reinhardt,10639,M,35,39,Saucony Fasttwich 6
BS18,Jedidiah Soliz,10632,M,35,39,
BS18,Jason Cheek,10623,M,35,39,
BS18,Jonathan Moniatis,10640,M,35,39,
BS18,Nathaniel Hay,10641,M,35,39,
BS18,Brian Stotts,10639,M,35,39,adidas Pure Boost DPR
BS18,Joseph Dreher,10647,M,18,39,
BS18,Matt Payne,10647,M,25,34,Saucony Freedom ISO (3rd)
BS18,William Holleran,10645,M,25,34,Brooks Launch 5
BS18,Matt Viss,10648,M,18,39,Brooks Levitate
BS18,Justin Wood,10642,M,35,39,Nike Zoom Fly
BS18,Krysten Tucker,10646,F,25,34,adidas Boston 6
BS18,Jocelyn Kerbourc'H,10650,M,35,39,adidas adios bleu/argent
BS18,Benjamin Gross,10644,M,45,49,Nike Vaporfly
BS18,Samuel Van Valkenburg,10645,M,35,39,
BS18,Daniel File,10596,M,25,34,Nike VaporFly 4%
BS18,Bryan Arnault,10652,M,25,34,Nike Flyknit Racer
BS18,Benjamin Delikat,10648,M,25,34,
BS18,Dani Cook,10644,F,25,34,Brooks Asteria
BS18,Chelsea Oswald,10652,F,25,34,
BS18,Joseph Kelly,10652,M,35,39,Nike Zoom Streak
BS18,Joe Matuszczak,10652,M,35,39,
BS18,Jake Nowosatka,10655,M,18,39,Topo ST-2
BS18,Michael Herrera,10656,M,25,34,Brooks Hyperion
BS18,Brady Hoover,10652,M,25,34,New Balance 1500v3
BS18,Jim Torres Caldas,10645,M,40,44,adidas Adizero Boston
BS18,Colin Hackman,10657,M,40,44,Saucony kinvara 6
BS18,Charles Janini,10657,M,25,34,
BS18,Richard Turgeon,10658,M,50,54,
BS18,Anthony Dibianca,10650,M,25,34,
BS18,Richard Reinhardt,10639,M,25,34,Saucony Type A8
BS18,Jonathan Moniatis,10640,M,35,39,
BS18,Eduardo Chong,10660,M,25,34,
BS18,Robert Warden,10662,M,35,39,
BS18,Nate Billings,10662,M,25,34,
BS18,Paul Sole,10666,M,35,39,Saucony Kinvara 8
BS18,Rune Revsbaek,10666,M,18,39,
BS18,Brian Caines,10666,M,40,44,
BS18,Peter O'Neill,10663,M,40,44,
BS18,Eric Malkowski,10668,M,35,39,HOKA ONE ONE Clifton 4
BS18,Brady Hoover,10652,M,25,34,Nike Vapor Fly
BS18,Adam Unverfehrt,10671,M,18,39,
BS18,Daniel Hoff,10652,M,35,39,
BS18,Soroush Hatami,10668,M,35,39,
BS18,Monica Prelle,10666,F,35,39,ASICS Nimbus
BS18,Ryan Archer,10671,M,25,34,New Balance 980 white
BS18,Brett Dettmering,10675,M,25,34,Nike Pegasus 34 (Black)
BS18,Eugenio Olivarez,10675,M,18,39,
BS18,Eric Harper,10679,M,25,34,
BS18,Harsha Thirumurthy,10680,M,40,44,New Balance 1400v5 (March 2018)
BS18,Jeff Baker,10680,M,35,39,
BS18,Brandon Kotek,10646,M,25,34,
BS18,James Clark,10640,M,25,34,
BS18,Brad Sanders,10682,M,35,39,
BS18,Stephen Gabris,10627,M,25,34,
BS18,Stephen Gabris,10627,M,35,39,
BS18,Nathaniel Edwards,10680,M,35,39,
BS18,Daniel Hoff,10652,M,35,39,
BS18,Alex Cutulenco,10686,M,25,34,Nike Air Zoom Elite 9 (black/white)
BS18,Patrick O'Neil,10631,M,18,39,
BS18,Daniel Duryea,10682,M,25,34,
BS18,Ryan Hellen,10688,M,35,39,New Balance 1400 V5
BS18,Issam Krieche,10688,M,45,49,Saucony
BS18,Erin Taylor,10688,F,18,39,
BS18,Christopher Sheaffer,10684,M,18,39,
BS18,Jason Moyer,10690,M,25,34,Nike Zoom Vaporfly
BS18,Nathaniel Galef-Brown,10691,M,18,39,
BS18,Kevin Mallon,10689,M,25,34,Saucony Mirage
BS18,Warren Isfan,10693,M,45,49,Saucony Freedom
BS18,Mikhail Proskurin,10693,M,18,39,New Balance Vazee Prism v2
BS18,Chris Filer,10689,M,35,39,
BS18,Dan Hall,10694,M,18,39,
BS18,Jason Benoit,10692,M,35,39,
BS18,Asher Delmott,10691,M,18,39,adidas Rocket
BS18,Matthew Howe,10644,M,18,39,
BS18,Joshua Ehinger,10643,M,18,39,
BS18,Peter Boumgarden,10694,M,35,39,adidas Adizero Adios 3.0
BS18,Shawn Hallett,10700,M,25,34,Saucony Kinvara 8-2
BS18,Axel Weisheit,10700,M,35,39,On Cloudflow II
BS18,Kyle Fraser,10691,M,18,39,New Balance 730 V2
BS18,Timothy Stirling,10702,M,35,39,Saucony Iso Triump2
BS18,Daniel Duryea,10682,M,25,34,
BS18,Stephen Salois,10683,M,35,39,ASICS pursue 4
BS18,Scott Marrison,10702,M,40,44,Nike Air Pegasus 34-4
BS18,Colin Franklin,10661,M,18,39,
BS18,Thomas Clowes,10698,M,25,34,
BS18,Gerardo Lopez,10704,M,35,39,
BS18,Mike Lane,10710,M,40,44,HOKA ONE ONE Clifton
BS18,Eddie Ferguson,10710,M,35,39,
BS18,Ryan Hellen,10688,M,35,39,
BS18,Mike Lane,10710,M,40,44,
BS18,Michael Herrera,10656,M,25,34,ASICS DS Trainer 23
BS18,Bryan Baumgartner,10708,M,25,34,ASICS Kayano
BS18,Wei Zhang,10713,M,45,49,
BS18,John Grover,10715,M,18,39,Brooks Transcend 5
BS18,Tim Aldrich,10699,M,25,34,
BS18,Craig Rubens,10716,M,35,39,Saucony Kinvara
BS18,Jonathan Howse,10661,M,40,44,
BS18,Ben Ward,10661,M,40,44,HOKA ONE ONE Napali
BS18,Morgan Scoville,10717,M,35,39,Nike Zoom Vomero
BS18,Chris Filer,10689,M,25,34,Nike Zoom Elite 9
BS18,Guy Dunwoody,10718,M,40,44,Nike zoom vaporfly 4%
BS18,Thomas Firlik,10716,M,18,39,
BS18,Allison Konderwich,10717,F,25,34,
BS18,Vincent Fournier,10721,M,25,34,Saucony Nomad TR
BS18,Ashley Jensen,10717,F,25,34,
BS18,Ashley Smy,10719,M,35,39,
BS18,James East,10716,M,18,39,adidas adizero Tempo 8 teal
BS18,Carley Glasser,10722,F,25,34,
BS18,Tiana Abdulmassih,10723,F,25,34,Nike Racing
BS18,Andrew Wong,10729,M,25,34,
BS18,Simon Finch,10728,M,40,44,Nike React (White)
BS18,Dylan Allen,10733,M,35,39,Altra Escalante
BS18,Jay List,10734,M,40,44,
BS18,Brenda Hodge,10730,F,45,49,
BS18,Andriy Postolovskyy,10729,M,25,34,
BS18,Eduardo Juarez,10738,M,40,44,adidas Adizero odios
BS18,Daniel Aminzade,10738,M,35,39,Nike zoom vaporfly 4%
BS18,Peter Rushen,10738,M,55,59,adidas Boston
BS18,Chaiwat Engtrakul,10739,M,40,44,adidas adios 3
BS18,Greg Rotman,10740,M,35,39,Nike Speed Rival 6
BS18,Elijah Shekinah,10741,M,40,44,Brooks Launch
BS18,Cecil Reid,10739,M,40,44,
BS18,James Welch,10738,M,25,34,
BS18,Artem Sitnikov,10741,M,18,39,
BS18,Christian Sacoto,10738,M,35,39,
BS18,Tommy Marincic,10748,M,45,49,Nike VaporFly 4%
BS18,Steven Segaloff,10748,M,45,49,adidas Galaxy trail
BS18,Cory Sinotte,10746,M,25,34,
BS18,Charles Koch,10698,M,25,34,New Balance 1500 v3
BS18,Cristina Lowry,10751,F,18,39,
BS18,Andrew Moore,10693,M,25,34,Nike Zoom Streak 6
BS18,Megan Jaswell,10754,F,25,34,
BS18,Neil Young,10697,M,35,39,
BS18,Sean Mcglynn,10754,M,50,54,HOKA ONE ONE Hupana
BS18,Dong Jin Park,10746,M,50,54,
BS18,Dong Jin Park,10746,M,50,54,
BS18,Richard Miller,10768,M,25,34,
BS18,Reinout Van Der Bok,10746,M,40,44,adidas Adizero Boston  <Paars> (okt 2017)
BS18,Gregory Keogh,10758,M,25,34,New Balance Zante v2
BS18,Jim Tai,10743,M,45,49,
BS18,Richard Cherrett,10761,M,40,44,
BS18,Leroy Allen,10753,M,18,39,HOKA ONE ONE Tracer 2
BS18,Mike Roth,10762,M,18,39,New Balance Zante blue 3
BS18,Olivier Moraine,10762,M,35,39,Inov-8 roclite 282GTX
BS18,William Steele,10760,M,25,34,
BS18,Tony Bleull,10759,M,55,59,
BS18,Nick Roetker,10760,M,25,34,
BS18,Brennan Alvarez,10765,M,25,34,New Balance Hanzo S
BS18,Felipe Aravena,10747,M,25,34,
BS18,Marios Athineos,10766,M,40,44,Nike Zoom Vaporfly 4% Ice Blue 12.0
BS18,James Welch,10738,M,35,39,
BS18,Andy Luce,10762,M,25,34,
BS18,Dan Rodriguez,10768,M,35,39,Saucony Kinvara
BS18,Jack Cherewatti,10766,M,25,34,
BS18,Greg Rotman,10740,M,35,39,
BS18,James Welch,10738,M,18,39,
BS18,Chris Jones,10713,M,25,34,
BS18,Steven Segaloff,10748,M,45,49,
BS18,Benjamin Stuart,10715,M,40,44,New Balance MR 1400 v4 #2
BS18,Aaron Perry,10768,M,18,39,361 trippy
BS18,Bradley Adams,10769,M,40,44,
BS18,Darren Cullen,10771,M,18,39,
BS18,Joseph Smallwood,10773,M,40,44,Brooks Ravenna
BS18,Paul Erickson,10774,M,50,54,Nike Elite 9
BS18,Cate Barrett,10769,F,25,34,New Balance 1400 V5
BS18,Thiago Borges,10770,M,35,39,
BS18,Chad Boucher,10777,M,25,34,
BS18,John Watkins,10776,M,35,39,adidas Boston 6
BS18,Michael Conway,10776,M,40,44,ASICS Nimbus 19
BS18,Chris Millman,10717,M,25,34,Barefoot (No Shoes) Wiivv Custom Fit Sandal
BS18,Richard Miller,10768,M,25,34,Saucony Kinvara 8
BS18,Tom Yunus,10777,M,25,34,
BS18,Connor Crouch,10779,M,18,39,Saucony kinvara 7
BS18,Jason White,10777,M,40,44,Skechers GoMeb
BS18,Justin Scheid,10772,M,18,39,ASICS Kayano
BS18,Adam Schiff,10775,M,35,39,Brooks Launch
BS18,Ted Breault,10782,M,45,49,
BS18,Michael Anis,10780,M,35,39,
BS18,Arve Austestad,10783,M,45,49,Nike VaporFly 4%
BS18,Tony Clarkson,10761,M,40,44,
BS18,Jordan Marchewka,10784,M,25,34,
BS18,Lance Voelker,10768,M,40,44,
BS18,Sara Wild,10781,F,25,34,New Balance FuelCell Impulse
BS18,Matt Roberts,10781,M,35,39,
BS18,Daniel Aminzade,10738,M,35,39,
BS18,Ryan Hunt,10771,M,25,34,Altra Escalante Boston Limited Edition
BS18,Henrik Wahlberg,10788,M,40,44,
BS18,Tanner Smith,10785,M,35,39,Brooks Launch
BS18,Cesar Lira,10784,M,35,39,Nike zoom vaporfly 4%
BS18,Tom Bavin,10804,M,18,39,
BS18,Peter Keyo,10792,M,35,39,Saucony Kinvara 8
BS18,Greg Anderson,10792,M,25,34,
BS18,Michael Young,10793,M,60,64,
BS18,Jonathan Scott,10733,M,35,39,adidas ADIZERO BOSTON 6
BS18,Luis Costa,10793,M,18,39,Saucony Kinvara 8
BS18,Masahiro Kitano,10794,M,35,39,Nike zoom vaporfly 4%
BS18,Yves Bohren,10794,M,40,44,ASICS Nimbus 19
BS18,Andrew Hao,10752,M,25,34,
BS18,Lucas Barton,10789,M,20,24,Saucony Kinvara 8
BS18,Charles Lanoie,10795,M,20,24,
BS18,Ben Sigle,10797,M,18,39,Nike VaporFly 4%
BS18,Christopher Voce,10798,M,40,44,
BS18,Darren Jeffreys,10791,M,18,39,
BS18,Kevin Koncilja,10795,M,25,34,
BS18,Troy French,10796,M,25,34,
BS18,Scott Majewski,10802,M,40,44,
BS18,Ramon Martinez,10803,M,25,34,New Balance Hanzo
BS18,Dennis James,10804,M,35,39,Saucony Kinvara 8
BS18,Jeffrey Omega,10799,M,40,44,
BS18,Juan Medina,10801,M,40,44,
BS18,Tom Bavin,10804,M,25,34,Saucony Kinvara 8 Red/Black/Teal
BS18,David Braunlich,10808,M,18,39,Altra One
BS18,Albert Li,10809,M,25,34,Brooks Launch
BS18,Eric Kalina,10808,M,45,49,
BS18,Kelsey Moser,10814,F,25,34,New Balance 1500
BS18,Jason Stafford,10809,M,35,39,Nike Zoom Fly
BS18,William Boland,10812,M,35,39,
BS18,Karl Engel,10816,M,18,39,Nike Streak 6
BS18,Ryan Stasiowski,10768,M,18,39,
BS18,Clovis Schaff,10818,M,35,39,adidas Manna Bounce
BS18,Irineu Romano,10818,M,40,44,
BS18,Brian Reske,10777,M,25,34,
BS18,Michael Gerber,10813,M,35,39,
BS18,Jonathan Gilroy,10789,M,25,34,New Balance Zante
BS18,Daniel Barchoqui,10819,M,40,44,
BS18,Patrick Deedy,10815,M,25,34,
BS18,Gregoire Vallee,10813,M,35,39,Nike VaporFly 4%
BS18,Paige Fisher,10820,F,25,34,
BS18,Christopher Voss,10767,M,18,39,HOKA ONE ONE Clifton 3
BS18,Devon Quaglietta,10825,M,25,34,Nike VaporFly 4%
BS18,Jorge Ospina,10824,M,45,49,adidas Ultra's purple
BS18,Brian Geiszler,10769,M,18,39,
BS18,Andrew Reeve,10821,M,45,49,ASICS Gel OS Racer
BS18,Richie Spitsberg,10834,M,18,39,
BS18,Jerry Garcia,10826,M,40,44,HOKA ONE ONE Speed Goat
BS18,Jake Reichert,10826,M,35,39,Saucony Kinvara8
BS18,Tony Leigl,10823,M,35,39,
BS18,Scott Himmelberger,10831,M,25,34,New Balance 2
BS18,Sara Wild,10781,F,18,39,
BS18,Nathan Stack,10832,M,35,39,
BS18,Michael Conway,10776,M,40,44,
BS18,Jim Pultorak,10833,M,45,49,
BS18,Amanda Porter,10833,F,25,34,
BS18,Aaron Wise,10790,M,25,34,Nike Elite 9
BS18,Benjamin Getty,10834,M,25,34,
BS18,Paul Vigouroux,10836,M,40,44,Nike Lunar Glide 6
BS18,Thomas Hayman,10788,M,35,39,
BS18,Stephen Creamer,10842,M,25,34,
BS18,Jennifer Every,10813,F,35,39,New Balance 1400
BS18,Brigette Kolson,10841,F,18,39,Nike vapor fly 4%
BS18,Allison Churchill,10838,F,25,34,
BS18,Mirko Laudadio,10839,M,35,39,Mizuno Hitogami 2
BS18,Ricardo Marroquin Gonzalez,10842,M,25,34,
BS18,David Cox,10839,M,45,49,
BS18,Michael Young,10793,M,60,64,
BS18,Daniel Lozano Sanchez,10841,M,35,39,adidas UltraBoost
BS18,Joshua Corbin,10839,M,18,39,
BS18,Tommy Nettuno,10841,M,45,49,
BS18,Joseph Shayne,10847,M,35,39,Nike Vapor Zoom Fly
BS18,Barrett Hopper,10849,M,50,54,Nike Vapor Fly 4% Red
BS18,Trent Rule,10847,M,20,24,
BS18,Dan Tallarico,10844,M,25,34,
BS18,Christopher Holve,10852,M,25,34,
BS18,Cyril Willemin,10852,M,40,44,
BS18,Edwin Guzman,10852,M,18,39,Brooks Hyperion
BS18,Daniel Crittenden,10851,M,18,39,
BS18,Colin Mcquade,10847,M,40,44,New Balance 890 v5
BS18,C. James Palmer,10856,M,45,49,Brooks Adrenaline GTS
BS18,Michael Kenny,10852,M,45,49,
BS18,Martin Rodriguez,10853,M,35,39,
BS18,Patrick Byerly,10812,M,45,49,No name n/a
BS18,Jay Lee,10861,M,35,39,Nike vapor fly 4%
BS18,Stephen Creamer,10842,M,25,34,
BS18,Kevin London,10881,M,18,39,Saucony Type A8 - 03/18 - Red
BS18,Stephen Kaye,10863,M,18,39,
BS18,Charles Nyman,10862,M,40,44,
BS18,Andrew Jones,10814,M,35,39,Saucony Kinvara 8; Burgundy
BS18,Joe Day,10861,M,18,39,
BS18,Guanyu Wang,10871,M,18,39,
BS18,Franzi Roselli,10873,M,45,49,Nike VaporFly 4%
BS18,Jacob Cooper,10877,M,18,39,New Balance Vazee Pace
BS18,Stefano Bassi,10877,M,35,39,New Balance vazee
BS18,Todd Jones,10879,M,35,39,Brooks Ravenna
BS18,Laura Fox,10876,F,18,39,
BS18,Neal Sussman,10879,M,35,39,Saucony Kinvara 8 (Blue)
BS18,Daniel George,10854,M,20,24,On Cloudflow
BS18,Chris Deming,10840,M,35,39,
BS18,Jacob Cooper,10877,M,18,39,
BS18,Dominic Cerminara,10881,M,18,39,Saucony Ride 10 - Grey
BS18,Ian Thomson,10881,M,35,39,adidas Boston 6
BS18,Sebastien Labranche,10881,M,40,44,Mizuno Wave Shadow
BS18,Jonathan Pineros,10879,M,25,34,adidas adizero adios
BS18,Shawn Tydlaska,10879,M,35,39,
BS18,Andrew Thomas,10879,M,18,39,Nike VaporFly 4%
BS18,Mathew Ridley,10889,M,25,34,Nike Flyknit Lunar 1+
BS18,Kevin London,10881,M,35,39,
BS18,Andrew Baker,10881,M,25,34,
BS18,Tiarnan Cotter,10886,M,25,34,Saucony Kinvara 8
BS18,Luke Bateman,10890,M,25,34,Altra Escalante
BS18,Lorne Crawford,10891,M,45,49,adidas Ultra Boost Boston/London
BS18,Crossley Eccles,10874,M,18,39,
BS18,Robert Hamilton,10840,M,40,44,
BS18,Austin Janisch,10870,M,18,39,Saucony Kinvara 8
BS18,Derek Lopez,10901,M,25,34,
BS18,Akheil Jain,10869,M,25,34,
BS18,Jordan Mazur,10899,M,18,39,Saucony Kinvara 8
BS18,Maxey Hebert,10887,F,35,39,
BS18,Steven Remaley,10902,M,25,34,Brooks Asteria
BS18,Lawrence Buchan,10909,M,25,34,Brooks Launch
BS18,Daniel Crittenden,10851,M,25,34,
BS18,Marco Menchaca,10911,M,35,39,Brooks Launch
BS18,Jonathan Pineros,10879,M,35,39,Nike Zoom Pegasus 34 (girl colours)
BS18,Benjamin Hopkins,10872,M,35,39,
BS18,Karl Mannion,10909,M,18,39,
BS18,Jared Holden,10913,M,25,34,
BS18,Maxime Rouleau,10910,M,35,39,adidas Adios Adizero
BS18,David Birken,10917,M,35,39,Brooks Hyperion
BS18,Jacob Griffith Gardner,10898,M,25,34,Nike Lunarelite
BS18,Evgeny Pronichkin,10917,M,35,39,
BS18,Colin Schless,10905,M,35,39,
BS18,Mark Conway,10924,M,40,44,adidas ADIZERO BOSTON 6
BS18,Andrew Ng,10928,M,35,39,Nike zoom vaporfly 4%
BS18,Molly Trachtenberg,10929,F,18,39,Nike VaporFly 4%
BS18,Meghan Bongartz,10930,F,18,39,
BS18,Luke Scribner,10929,M,18,39,
BS18,Gen Watanabe,10933,M,45,49,
BS18,David Hulse,10935,M,25,34,On Cloudflow Blue & Yellow
BS18,Mark Wooten,10906,M,25,34,
BS18,Paige Thompson,10938,F,25,34,Saucony triumph iso 3
BS18,Travis Stark,10935,M,25,34,Brooks Glycerin
BS18,Sam Cochran,10933,M,35,39,
BS18,Eric Pociask,10936,M,18,39,Brooks Launch
BS18,Christopher Zapple,10937,M,18,39,Nike Structure 21
BS18,Ari Ofsevit,10937,M,35,39,New Balance minima
BS18,Daniel Walker,10937,M,40,44,Brooks Levitate
BS18,Zachary Baker,10938,M,35,39,Saucony Kinvara 9
BS18,Drew Kushnick,10937,M,25,34,
BS18,Tom Fischer,10938,M,45,49,
BS18,Jeff Webb,10939,M,45,49,New Balance Vazee Pace
BS18,Kevin Kelley,10933,M,45,49,
BS18,Kevin White,10939,M,18,39,
BS18,Wojciech Ozdzenski,10941,M,45,49,
BS18,Matt Celone,10939,M,40,44,Altra Escalante
BS18,Sanjiv Pillai,10944,M,18,39,adidas adizero Boston Boost 6
BS18,Jan Trautmann,10949,M,40,44,Newton Distance VI
BS18,Marcos Itano,10946,M,35,39,
BS18,Dana Bogan,10946,F,25,34,ASICS Gel Kayano
BS18,Andrew Ng,10928,M,25,34,
BS18,Ryan Unruh,10947,M,40,44,Nike Pegasus 1
BS18,Joshua Li,10947,M,25,34,Nike Zoom Vaporfly 4 %
BS18,Katherine Gwyn,10947,F,18,39,
BS18,Joseph Relyea,10945,M,45,49,
BS18,David Marchefka,10947,M,18,39,
BS18,Tibor Horvath,10956,M,45,49,Nike Vapourfly red
BS18,Cayden Fitzgerald,10954,M,18,39,
BS18,David Birken,10917,M,25,34,Saucony Type A
BS18,Patrick Upchurch,10899,M,25,34,
BS18,David Birken,10917,M,35,39,Nike PEGASUS 34
BS18,Cole Davis,10956,M,20,24,
BS18,Jordan Cook,10961,M,25,34,New Balance 1600
BS18,Matthew Gonnella,10940,M,25,34,Saucony Ride 8
BS18,David Birken,10917,M,25,34,
BS18,Luc Drolet,11017,M,18,39,
BS18,Justin Perkins,10911,M,25,34,
BS18,Jason Parr,10967,M,18,39,New Balance Vongo2
BS18,David Troutman,10968,M,18,39,HOKA ONE ONE Clifton 3
BS18,Juris Cooper,10970,M,25,34,
BS18,Lawrence Wang,10967,M,45,49,
BS18,Andrew Murrie,10974,M,35,39,
BS18,Michael Cusick,10921,M,40,44,
BS18,David Pai,10967,M,45,49,
BS18,Christoffer Johnston,10978,M,25,34,adidas adizero
BS18,Douglas Paul,10976,M,18,39,Saucony Kinvara 9
BS18,Jessica Marlier,10974,F,25,34,Brooks Ghost
BS18,Rocque Lefaive,10973,M,25,34,
BS18,Remy Falgayrac,10978,M,35,39,New Balance 890 V4 White
BS18,Shane Gagnon,10954,M,20,24,
BS18,Gregory Byrnes,10931,M,18,39,
BS18,Steven Moore,10983,M,35,39,Brooks Launch
BS18,Martin Lachance,10986,M,45,49,Altra The One 2.5 (noirs - paire 2)
